Part Number,Category,Description,Supplier Name,Margin %,Margin,Active Price,On Hand ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Months No ,Reorder Point
46240461A,ACC,"WASHER, SPRING",DUCATI CANADA,50.34%,0.75,1.49,0,0,0,0,7,7,7,7,7,7,7,7,0
46410451A,ACC,"FOOTREST, FRONT RH",DUCATI CANADA,30.11%,20.92,69.49,0,0,0,0,0,0,1,1,1,1,1,20,0
45720552AA,ACC,BRAKE LEVER ASSEMBLY,DUCATI CANADA,30.17%,56.56,187.49,0,0,0,0,0,0,0,0,0,0,0,7,0
45610541A,ACC,GEARCHANGE LEVER,DUCATI CANADA,30.03%,37.83,125.99,0,0,0,0,1,1,1,1,1,1,1,7,0
45613411AA,ACC,GEARCHANGE LEVER,DUCATI CANADA,30.09%,42.72,141.99,0,0,0,0,0,0,0,1,1,1,1,28,0
42610712A,ACC,"FILTER, AIR",DUCATI CANADA,45.18%,29.59,65.49,0,0,0,0,2,2,2,2,2,2,2,7,0
4601F481A,ACC,"PROTECTION, HEAT",DUCATI CANADA,33.88%,1.86,5.49,0,0,0,0,1,4,4,4,4,4,4,7,0
39040021A,ACC,"LAMP 12V 1,2W",DUCATI CANADA,48.32%,0.72,1.49,0,0,0,0,9,9,9,9,9,9,9,7,0
38940141A,ACC,FUSE 40A,DUCATI CANADA,50.50%,2.52,4.99,0,0,0,0,0,0,1,1,1,1,1,13,0
39040031A,ACC,LAMP 12V 5/21W,DUCATI CANADA,50.60%,1.26,2.49,0,0,0,0,11,11,13,13,13,13,13,7,0
39740011A,ACC,STARTER RELAY,DUCATI CANADA,20.18%,13.32,65.99,0,0,0,0,0,1,1,1,1,1,1,9,0
36015921AA,ACC,HANDLEBAR,DUCATI CANADA,30.02%,74,246.49,0,0,0,0,0,0,0,1,1,1,1,30,0
4601C312AA,ACC,"GUARD, KNUCKLE, LH",DUCATI CANADA,30.12%,29.21,96.99,0,0,0,0,0,0,1,3,3,3,3,14,0
46013101A,ACC,COVER FLASHER LIGHT,DUCATI CANADA,30.09%,7.97,26.49,0,0,0,0,1,1,1,1,1,1,1,7,0
4601E461A,ACC,"MUDGUARD, FRONT",DUCATI CANADA,32.46%,3.08,9.49,0,0,0,0,0,0,0,1,1,1,1,32,0
46015351A,ACC,COVER,DUCATI CANADA,30.12%,5.87,19.49,0,0,0,0,0,0,0,1,1,1,1,28,0
48012912AG,ACC,"COVER, RADIATOR, LH",DUCATI CANADA,20.08%,72.19,359.49,0,0,0,0,0,1,1,1,1,1,1,11,0
48017562AA,ACC,RIGHT UPPER FAIRING RED,DUCATI CANADA,30.04%,261.95,871.99,0,0,0,0,0,1,1,1,1,1,1,10,0
46410591AA,ACC,RIGHT FOOTREST,DUCATI CANADA,30.39%,10.48,34.49,0,0,0,0,0,0,1,1,2,2,2,17,0
4381C441AC,ACC,EMBLEM DUCATI,DUCATI CANADA,30.99%,10.38,33.49,0,0,0,0,0,0,0,2,2,2,2,32,0
4381C861A,ACC,LEFT STICKER,DUCATI CANADA,30.99%,10.38,33.49,0,0,0,0,0,0,0,1,1,1,1,32,0
4381C851A,ACC,RIGHT STICKER,DUCATI CANADA,30.99%,10.38,33.49,0,0,0,0,0,0,0,1,1,1,1,32,0
48018821BT,ACC,RIGHT UPPER HALF-FAIRING MATT,DUCATI CANADA,30.03%,231.79,771.99,0,0,0,0,0,0,0,1,1,1,1,32,0
46017091AA,ACC,CAP LH,DUCATI CANADA,30.14%,63.89,211.99,0,0,0,0,0,1,2,2,2,2,2,11,0
46410551A,ACC,LEFT FOOTREST,DUCATI CANADA,30.04%,17.12,56.99,0,0,0,0,4,4,5,5,4,4,4,7,0
38940211A,ACC,FUSE 15A,DUCATI CANADA,68.69%,0.68,0.99,0,0,0,0,0,0,1,1,1,1,1,19,0
45612121AA,ACC,GEAR CONTROL LEVER,DUCATI CANADA,30.29%,15.14,49.99,0,0,0,0,1,1,1,1,1,1,1,7,0
43712021A,ACC,"STICKER ""796"" L.H.",DUCATI CANADA,32.16%,2.73,8.49,0,0,0,0,0,0,1,1,1,1,1,16,0
43712031A,ACC,"STICKER ""796"" R.H.",DUCATI CANADA,32.16%,2.73,8.49,0,0,0,0,0,0,1,1,1,1,1,16,0
43819531A,ACC,LEFT STICKER,DUCATI CANADA,31.41%,6.75,21.49,0,0,0,0,0,0,1,1,1,1,1,16,0
43819511A,ACC,L.H. STICKER DUCATI,DUCATI CANADA,30.65%,6.74,21.99,0,0,0,0,0,0,1,1,1,1,1,16,0
43512761AB,ACC,EMBLEM DUCATI,DUCATI CANADA,30.10%,9.48,31.49,0,0,0,0,0,0,2,2,2,2,2,18,0
45720862AA,ACC,BRAKE CONTROL LEVER,DUCATI CANADA,30.09%,60.77,201.99,0,0,0,0,1,1,3,3,3,3,3,7,0
45610541AB,ACC,GEAR CHANGE LEVER BLACK,DUCATI CANADA,30.23%,41.71,137.99,0,0,0,0,0,0,1,1,1,1,1,20,0
46410541B,ACC,LEFT FOOTREST,DUCATI CANADA,30.27%,36.77,121.49,0,0,0,0,1,1,3,3,3,3,3,7,0
48013791AW,ACC,FAIRING UPPER LH WHITE,DUCATI CANADA,30.04%,261.95,871.99,0,0,0,0,0,0,1,1,1,1,1,22,0
45720461AB,ACC,"PEDAL, BRAKE",DUCATI CANADA,30.07%,40.14,133.49,0,0,0,0,0,0,1,1,1,1,1,20,0
39740081B,ACC,STARTER RELAY,DUCATI CANADA,20.19%,17.66,87.49,0,0,0,0,0,0,1,1,1,1,1,12,0
45612351AA,ACC,GEAR CONTROL LEVER,DUCATI CANADA,30.42%,12.62,41.49,0,0,0,0,0,0,1,1,1,1,1,21,0
45612381AA,ACC,GEAR CONTROL LEVER,DUCATI CANADA,30.37%,15.18,49.99,0,0,0,0,0,0,1,1,1,1,1,18,0
45720961AA,ACC,BRAKE LEVER ASSEMBLY,DUCATI CANADA,30.13%,58.76,194.99,0,0,0,0,0,0,1,1,1,1,1,20,0
43818971AS,ACC,EMBLEM DUCATI,DUCATI CANADA,31.12%,7,22.49,0,0,0,0,0,0,2,2,2,2,2,19,0
43819561A,ACC,STICKER DUCATI CORSE,DUCATI CANADA,30.24%,11.64,38.49,0,0,0,0,0,0,1,1,1,1,1,16,0
43819661A,ACC,"STICKER ""TRICOLORE",DUCATI CANADA,31.26%,5.78,18.49,0,0,0,0,0,0,1,1,1,1,1,16,0
46029911B,ACC,"GUARD, KNUCKLE, LH",DUCATI CANADA,30.15%,37.69,124.99,0,0,0,0,0,0,1,1,1,1,1,13,0
4601B231A,ACC,CAP LH,DUCATI CANADA,32.83%,3.28,9.99,0,0,0,0,0,0,1,1,1,1,1,12,0
44440312B,ACC,"FILTER, OIL",DUCATI CANADA,45.35%,17,37.49,0,0,0,0,30,39,69,91,101,101,101,7,0
43510091AB,ACC,STICKER MADE IN ITALY,DUCATI CANADA,32.16%,2.73,8.49,0,0,0,0,1,1,1,1,1,1,1,7,0
45120211A,ACC,TENSIONER TIMING BELT FIXED,DUCATI CANADA,20.40%,15.91,77.99,0,0,0,0,17,17,27,43,43,43,43,7,0
480PB141A,ACC,LOWER LH WING,DUCATI CANADA,20.16%,29.43,145.99,0,0,0,0,0,0,0,1,1,1,1,28,0
48016072AD,ACC,RADIATOR PROTECTION,DUCATI CANADA,30.17%,42.24,139.99,0,0,0,0,0,0,1,1,1,1,1,20,0
45612092BA,ACC,GEARCHANGE LEVER,DUCATI CANADA,30.17%,42.23,139.99,0,0,0,0,0,1,1,1,1,1,1,9,0
38540093B,ACC,PIATTAFORMA INERZIALE,DUCATI CANADA,20.01%,187.06,934.99,0,0,0,0,1,1,1,1,1,1,1,7,0
482P2471AB,ACC,COVER FRAME RH RED,DUCATI CANADA,30.05%,42.67,141.99,0,0,0,0,0,0,0,0,0,0,0,7,0
53010226A,ACC,FLASHER LIGHT FRONT LH - REAR,DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,1,1,1,2,3,3,3,7,0
480PC262AC,ACC,COVER ASSEMBLY,DUCATI CANADA,30.02%,149.52,497.99,0,0,0,0,0,0,0,0,0,0,0,8,0
52320091AB,ACC,"MIRROR, RIGHT YELLOW",DUCATI CANADA,30.03%,83.32,277.49,0,0,0,0,1,1,1,1,1,1,1,7,0
52320391B,ACC,REAR-VIEW MIRROR R.H.,DUCATI CANADA,20.06%,61.89,308.49,0,0,0,0,1,1,2,2,2,2,2,7,0
55621111AA,ACC,SIDE STAND,DUCATI CANADA,20.07%,57.49,286.49,0,0,0,0,0,0,0,1,1,1,1,28,0
53010342A,ACC,TURN INDICATOR R.H.,DUCATI CANADA,45.07%,60.84,134.99,0,0,0,0,1,1,1,1,2,2,2,7,0
55340041B,ACC,THERMO-SWITCH,DUCATI CANADA,20.37%,18.23,89.49,0,0,0,0,0,0,0,1,1,1,1,31,0
52510523B,ACC,TAILLIGHT,DUCATI CANADA,30.08%,122.12,405.99,0,0,0,0,1,1,1,1,1,1,1,8,0
54140101A,ACC,RELAY,DUCATI CANADA,45.65%,5.93,12.99,0,0,0,0,1,1,2,2,4,4,4,7,0
55241311A,ACC,AIR TEMP.SENSOR 1098S/07,DUCATI CANADA,30.24%,19.65,64.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53940034B,ACC,"SWITCH, REAR BRAKE",DUCATI CANADA,30.28%,15.74,51.99,0,0,0,0,0,0,0,2,3,3,3,26,0
53010251B,ACC,TURN INDICATOR FRONT L.H.,DUCATI CANADA,45.03%,59.43,131.99,0,0,0,0,0,1,2,2,2,2,2,9,0
58540311A,ACC,"RESERVOIR, BRAKE FLUID",DUCATI CANADA,30.93%,7.42,23.99,0,0,0,0,1,1,2,3,3,3,3,7,0
52910221A,ACC,"REFLECTOR, ADHESIVE AMBER",DUCATI CANADA,45.47%,3.86,8.49,0,0,0,0,1,1,2,2,2,2,2,7,0
52910081AB,ACC,"REFLECTOR, SIDE",DUCATI CANADA,46.16%,7.15,15.49,0,0,0,0,1,1,1,1,1,1,1,7,0
52910231A,ACC,"REFLEX REFLECTOR, REAR",DUCATI CANADA,49.00%,3.18,6.49,0,0,0,0,4,4,4,4,4,4,4,7,0
55241321C,ACC,"SENSOR, TIMING & RPM",DUCATI CANADA,45.14%,48.3,106.99,0,0,0,0,1,1,1,1,1,1,1,7,0
58540321A,ACC,"SUB TANK, OIL",DUCATI CANADA,30.55%,7.94,25.99,0,0,0,0,0,0,2,2,2,2,2,16,0
55610663AB,ACC,"SHAFT, STAND",DUCATI CANADA,21.86%,2.73,12.49,0,0,0,0,5,5,5,5,5,5,5,7,0
53040093A,ACC,"REAR FLASHER LIGHT, RIGHT",DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,0,0,1,1,1,1,1,17,0
523S0654A,ACC,REAR-VIEW MIRROR R.H.,DUCATI CANADA,30.08%,105.28,349.99,0,0,0,0,0,0,2,2,2,2,2,20,0
481P1182AA,ACC,COMPLETE HEADLIGHT FAIRING ,DUCATI CANADA,30.00%,348.62,"1,161.99",0,0,0,0,0,1,1,1,1,1,1,10,0
49210061A,ACC,REAR BRAKE DISC,DUCATI CANADA,45.04%,118.89,263.99,0,0,0,0,2,3,6,8,8,8,8,7,0
55212111B,ACC,"SENSOR, SPEED",DUCATI CANADA,20.13%,49.71,246.99,0,0,0,0,0,1,2,2,2,2,2,11,0
55243941A,ACC,GEARBOX POSITION SENSOR,DUCATI CANADA,20.02%,22.32,111.49,0,0,0,0,1,1,1,2,2,2,2,7,0
57610671A,ACC,"BRACKET, SILENCER",DUCATI CANADA,22.48%,3.37,14.99,0,0,0,0,0,0,0,1,1,1,1,29,0
52510521B,ACC,TAILLIGHT,DUCATI CANADA,30.06%,108.5,360.99,0,0,0,0,0,0,0,0,0,0,0,8,0
48610561A,ACC,INSULATING PANEL,DUCATI CANADA,30.02%,73.7,245.49,0,0,0,0,0,0,0,0,0,0,0,7,0
56113371A,ACC,PLATE HOLDER,DUCATI CANADA,31.14%,6.38,20.49,0,0,0,0,0,0,0,0,0,0,0,11,0
52510522B,ACC,TAILLIGHT,DUCATI CANADA,30.08%,107.98,358.99,0,0,0,0,0,0,0,0,0,0,0,8,0
53940032D,ACC,"SWITCH, REAR BRAKE",DUCATI CANADA,20.10%,10.75,53.49,0,0,0,0,0,0,2,4,5,5,5,23,0
55240482A,ACC,THERMISTOR,DUCATI CANADA,20.27%,16.01,78.99,0,0,0,0,0,0,1,1,1,1,1,15,0
59013661A,ACC,PIPE,DUCATI CANADA,46.30%,6.94,14.99,0,0,0,0,0,0,0,1,1,1,1,30,0
48420741A,ACC,AIR INTAKE LEFT,DUCATI CANADA,20.20%,13.63,67.49,0,0,0,0,2,2,2,2,2,2,2,7,0
49720071A,ACC,"VALVE, TUBELESS TIRE",DUCATI CANADA,45.68%,12.1,26.49,0,0,0,0,1,1,1,1,1,1,1,7,0
54840791A,ACC,OIL COOLER,DUCATI CANADA,30.03%,129.86,432.49,0,0,0,0,0,0,0,1,1,1,1,28,0
53940431A,ACC,"SWITCH, CLUTCH",DUCATI CANADA,30.02%,40.52,134.99,0,0,0,0,3,3,3,3,4,4,4,7,0
54140031A,ACC,RELAY SIEMENS A-303/B1008,DUCATI CANADA,45.90%,7.11,15.49,0,0,0,0,2,2,2,4,6,6,6,7,0
53910223A,ACC,"SWITCH ASSY, SIDE STAND",DUCATI CANADA,30.06%,27.05,89.99,0,0,0,0,1,1,1,1,1,1,1,7,0
55621013AA,ACC,SIDE STAND,DUCATI CANADA,20.04%,57.11,284.99,0,0,0,0,1,1,1,1,1,1,1,7,0
52340252AA,ACC,LEFT MIRROR,DUCATI CANADA,30.12%,39.45,130.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53940871A,ACC,MICROSWITCH,DUCATI CANADA,30.03%,19.97,66.49,0,0,0,0,0,0,0,1,1,1,1,26,0
55243731B,ACC,"SENSOR, PRESSURE",DUCATI CANADA,20.34%,21.36,104.99,0,0,0,0,1,1,2,2,2,2,2,7,0
54040131A,ACC,VOLTAGE REGULATOR,DUCATI CANADA,30.07%,69.46,230.99,0,0,0,0,0,1,1,2,2,2,2,11,0
54140181A,ACC,REL? TEV23074A1001A403EVCBOX 4,DUCATI CANADA,20.10%,8.84,43.99,0,0,0,0,0,1,1,1,1,1,1,11,0
53940611A,ACC,MICROSWITCH,DUCATI CANADA,30.17%,41.18,136.49,0,0,0,0,1,1,1,1,1,1,1,7,0
55213333A,ACC,HOLDER,DUCATI CANADA,30.09%,72.07,239.49,0,0,0,0,1,1,1,1,1,1,1,7,0
53040082A,ACC,"FRONT FLASHER LIGHT, LEFT",DUCATI CANADA,50.53%,10.1,19.99,0,0,0,0,2,2,2,2,2,2,2,7,0
55510501E,ACC,"STAND, MAIN",DUCATI CANADA,20.05%,76.8,382.99,0,0,0,0,0,0,0,0,0,0,0,33,0
53940551A,ACC,"SWITCH, STOP",DUCATI CANADA,30.17%,31.07,102.99,0,0,0,0,1,1,1,1,1,1,1,7,0
523S0703A,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,30.04%,109.51,364.49,0,0,0,0,0,0,0,0,0,0,0,26,0
54040191A,ACC,VOLTAGE REGULATOR,DUCATI CANADA,20.04%,44.59,222.49,0,0,0,0,0,0,1,2,2,2,2,23,0
51640042A,ACC,HORN,DUCATI CANADA,20.15%,11.99,59.49,0,0,0,0,1,1,2,2,2,2,2,7,0
52310572A,ACC,MIRROR,DUCATI CANADA,30.12%,49.54,164.49,0,0,0,0,0,0,0,1,1,1,1,23,0
53010201B,ACC,"REAR FLASHER LIGHT,LEFT",DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53010211B,ACC,"REAR FLASHER LIGHT, RIGHT",DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53010153A,ACC,TURN INDICATOR L.H.,DUCATI CANADA,45.17%,58.04,128.49,0,0,0,0,1,1,1,1,1,1,1,7,0
53940034A,ACC,"SWITCH, REAR BRAKE",DUCATI CANADA,30.12%,15.66,51.99,0,0,0,0,0,0,0,2,2,2,2,26,0
48211631AG,ACC,"COVER , FRAME LH",DUCATI CANADA,20.01%,100.27,500.99,0,0,0,0,0,1,1,1,1,1,1,11,0
52310452A,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,30.08%,36.99,122.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53010236A,ACC,FLASHER LIGHT FRONT RH- REAR L,DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,1,1,3,3,3,3,3,7,0
523S0523C,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,30.01%,112.25,373.99,0,0,0,0,0,0,1,1,1,1,1,22,0
53010224A,ACC,FLASHER LIGHT FRONT LH - REAR,DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,1,1,1,1,1,1,1,7,0
53040103A,ACC,"REAR FLASHER LIGHT,LEFT",DUCATI CANADA,45.48%,21.37,46.99,0,0,0,0,0,1,2,3,3,3,3,11,0
52910101A,ACC,"REFLEX REFLECTOR, REAR",DUCATI CANADA,45.94%,4.13,8.99,0,0,0,0,3,3,3,3,3,3,3,7,0
55240201A,ACC,"SENSOR, TIMING & RPM",DUCATI CANADA,20.02%,35.13,175.49,0,0,0,0,0,-1,0,0,0,0,0,13,0
49411221B,ACC,REAR SPROCKET,DUCATI CANADA,20.08%,61.45,305.99,0,0,0,0,1,1,1,1,1,1,1,7,0
49241011A,ACC,FRONT BRAKE DISC,DUCATI CANADA,45.02%,204.18,453.49,0,0,0,0,4,7,11,17,19,19,19,7,0
53910236B,ACC,"SWITCH, STAND",DUCATI CANADA,30.34%,28.52,93.99,0,0,0,0,0,0,0,0,0,0,0,29,0
58510201A,ACC,"TANK, WATER RESERVOIR",DUCATI CANADA,20.20%,20.8,102.99,0,0,0,0,0,0,0,0,0,0,0,9,0
52320401B,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,20.06%,61.89,308.49,0,0,0,0,0,0,1,2,3,3,3,23,0
51025101A,ACC,KIT PROTECTION CAN FILTER CABLE,DUCATI CANADA,20.63%,6.91,33.49,0,0,0,0,1,1,4,5,7,7,7,7,0
49240032A,ACC,REAR BRAKE DISC,DUCATI CANADA,45.05%,95.06,210.99,0,0,0,0,2,2,6,7,7,7,7,7,0
55214241H,ACC,DQS SENSOR UP/DOWN,DUCATI CANADA,20.05%,113.86,567.99,0,0,0,0,0,0,1,1,1,1,1,13,0
53910234B,ACC,"SWITCH, STAND",DUCATI CANADA,30.10%,42.59,141.49,0,0,0,0,0,1,1,1,1,1,1,11,0
48120414AA,ACC,COMPLETE HEADLIGHT FAIRING ,DUCATI CANADA,30.00%,285.18,950.49,0,0,0,0,0,1,1,1,1,1,1,11,0
58840091A,ACC,END PART,DUCATI CANADA,30.19%,15.09,49.99,0,0,0,0,1,1,1,1,1,1,1,8,0
53940651A,ACC,MAGNETE,DUCATI CANADA,30.27%,2.57,8.49,0,0,0,0,0,1,1,1,1,1,1,11,0
52310492B,ACC,REAR-VIEW MIRROR R.H.,DUCATI CANADA,30.18%,39.84,131.99,0,0,0,0,1,1,1,3,3,3,3,7,0
523S0644A,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,30.08%,105.28,349.99,0,0,0,0,0,0,1,2,2,2,2,22,0
48110451AA,ACC,COWLING,DUCATI CANADA,30.03%,316.25,"1,052.99",0,0,0,0,1,1,1,1,1,1,1,7,0
48230182C,ACC,LH SIDE FRNG NEUTRAL PLASTIC M,DUCATI CANADA,30.84%,12.64,40.99,0,0,0,0,0,0,0,1,1,1,1,24,0
48212151AW,ACC,COVER FRAME LH WHITE,DUCATI CANADA,30.08%,123.92,411.99,0,0,0,0,0,0,1,1,1,1,1,22,0
487P0862AG,ACC,WINDSHIELD,DUCATI CANADA,20.02%,107.81,538.49,0,0,0,0,0,0,1,1,1,1,1,22,0
50212181AD,ACC,REAR WHEEL RIM,DUCATI CANADA,20.00%,641.15,"3,205.49",0,0,0,0,0,0,1,1,1,1,1,7,0
48212654AA,ACC,"COVER, LOWER",DUCATI CANADA,30.44%,16.74,54.99,0,0,0,0,0,0,1,1,1,1,1,7,0
49240291A,ACC,FRONT BRAKE DISC,DUCATI CANADA,45.02%,206.85,459.49,0,0,0,0,0,0,2,2,2,2,2,20,0
49411761AB,ACC,REAR SPROCKET T43,DUCATI CANADA,45.12%,99.72,220.99,0,0,0,0,1,1,1,1,1,1,1,7,0
54040301B,ACC,VOLTAGE REGULATOR,DUCATI CANADA,30.05%,88.49,294.49,0,0,0,0,0,0,1,1,1,1,1,17,0
58510171A,ACC,VENT TANK,DUCATI CANADA,30.24%,35.08,115.99,0,0,0,0,0,0,1,1,1,1,1,16,0
52310672C,ACC,RIGHT MIRROR,DUCATI CANADA,30.05%,73.01,242.99,0,0,0,0,0,0,1,1,1,1,1,16,0
53010352A,ACC,TURN INDICATOR L.H.,DUCATI CANADA,45.07%,60.84,134.99,0,0,0,0,0,0,1,1,1,1,1,14,0
52310341A,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,30.12%,58.12,192.99,0,0,0,0,0,1,2,2,2,2,2,11,0
48410601AA,ACC,AIR MANIFOLD RED,DUCATI CANADA,30.02%,32.42,107.99,0,0,0,0,0,1,1,1,1,1,1,10,0
50121783AE,ACC,FRONT WHEEL RIM,DUCATI CANADA,20.00%,411.93,"2,059.49",0,0,0,0,1,1,1,1,1,1,1,7,0
52340252AC,ACC,LEFT MIRROR,DUCATI CANADA,30.12%,39.45,130.99,0,0,0,0,0,0,1,1,1,1,1,18,0
54040321A,ACC,VOLTAGE REGULATOR,DUCATI CANADA,30.00%,60.6,201.99,0,0,0,0,1,1,1,1,1,1,1,7,0
61041941A,ACC,BREMBO CLUTCH FLOATING PISTON,DUCATI CANADA,10.39%,4,38.49,0,0,0,0,3,3,3,5,5,5,5,7,0
67110681C,ACC,"CABLE, HORIZONTAL HEAD SPARK P",DUCATI CANADA,20.44%,11.24,54.99,0,0,0,0,0,0,1,1,1,1,1,17,0
59821891A,ACC,KIT LOCK 1306,DUCATI CANADA,20.16%,27.51,136.49,0,0,0,0,1,1.33,2.33,4.33,4.33,4.33,4.33,7,0
59810355B,ACC,KEY WITH TRANSPONDER ACTIVE,DUCATI CANADA,20.03%,54.47,271.99,0,0,0,0,0,0,0,1,1,1,1,32,0
65520011A,ACC,STARTER CONTROL,DUCATI CANADA,30.10%,33.71,111.99,0,0,0,0,1,1,1,1,1,1,1,7,0
67090081A,ACC,SPARK PLUG CHAMPION RA6HC,DUCATI CANADA,45.13%,6.54,14.49,0,0,0,0,10,10,10,10,10,10,10,7,0
66020071D,ACC,THROTTLE CONTROL,DUCATI CANADA,20.01%,46.01,229.99,0,0,0,0,1,1,1,1,1,1,1,7,0
66910031A,ACC,HALF RINGS  COLLET 8 MM  OLDER ,DUCATI CANADA,33.58%,1.34,3.99,0,0,0,0,0,0,0,18,20,20,20,26,0
59210142A,ACC,FUEL LEVEL SENSOR 748-998B/02,DUCATI CANADA,20.02%,47.45,236.99,0,0,0,0,0,0,0,1,1,1,1,28,0
61940211A,ACC,REAR BRAKE HOSE,DUCATI CANADA,45.15%,50.34,111.49,0,0,0,0,1,1,1,1,1,1,1,7,0
61340541A,ACC,REAR BRAKE PADS SET,DUCATI CANADA,45.25%,18.55,40.99,0,0,0,0,1,1,1,2,2,2,2,7,0
61140024A,ACC,REAR BRAKE CALIPER,DUCATI CANADA,45.11%,100.15,221.99,0,0,0,0,0,0,2,3,3,3,3,16,0
62540051AB,ACC,REAR BRAKE PUMP,DUCATI CANADA,45.04%,50.66,112.49,0,0,0,0,0,0,0,1,1,1,1,27,0
59840321A,ACC,KEY WITH TRANSPONDER,DUCATI CANADA,30.15%,24.12,79.99,0,0,0,0,2,2,2,2,2,2,2,7,0
59821061A,ACC,LOCKS KIT,DUCATI CANADA,20.00%,120.41,601.99,0,0,0,0,0,0,0,1,1,1,1,32,0
61340761A,ACC,REAR BRAKE PADS SET,DUCATI CANADA,45.13%,23.24,51.49,0,0,0,0,3,3,4,6,6,6,6,7,0
61240131B,ACC,PAD PINS OVERHAUL SET,DUCATI CANADA,46.46%,5.57,11.99,0,0,0,0,1,1,1,1,1,1,1,7,0
65520051A,ACC,STARTER CONTROL,DUCATI CANADA,20.11%,21.42,106.49,0,0,0,0,1,1,1,1,1,1,1,7,0
67620711A,ACC,FINAL DRIVE KIT,DUCATI CANADA,45.04%,207.42,460.49,0,0,0,0,1,3,4,4,4,4,4,7,0
61340211B,ACC,FRONT BRAKE PADS SET,DUCATI CANADA,45.01%,58.73,130.49,0,0,0,0,4,4,6,8,8,8,8,7,0
61340791A,ACC,FRONT BRAKE PADS SET,DUCATI CANADA,45.15%,75.63,167.49,0,0,0,0,3,5,5,5,5,5,5,7,0
61340381A,ACC,REAR BRAKE PADS SET,DUCATI CANADA,45.35%,18.59,40.99,0,0,0,0,3,3,11,16,18,18,18,7,0
61340931A,ACC,PADS PAIR,DUCATI CANADA,45.06%,61.05,135.49,0,0,0,0,1,1,1,1,1,1,1,7,0
61341021A,ACC,FRONT BRAKE PADS SET,DUCATI CANADA,45.13%,54.15,119.99,0,0,0,0,2,4,6,12,14,14,14,7,0
61341271A,ACC,BRAKE PADS SET,DUCATI CANADA,45.02%,87.1,193.49,0,0,0,0,6,6,6,6,6,6,6,7,0
61340611A,ACC,FRONT BRAKE PADS SET,DUCATI CANADA,45.11%,38.11,84.49,0,0,0,0,8,8,12,14,20,20,20,7,0
62640071A,ACC,"LEVER, FRONT BRAKE",DUCATI CANADA,45.04%,63.73,141.49,0,0,0,0,3,3,3,3,3,3,3,7,0
62640701A,ACC,"LEVER, FRONT BRAKE",DUCATI CANADA,45.01%,96.09,213.49,0,0,0,0,1,1,2,2,2,2,2,7,0
61321161A,ACC,KIT REAR BRAKE PADS,DUCATI CANADA,45.09%,94.01,208.49,0,0,0,0,3,3,3,3,3,3,3,7,0
61041991A,ACC,BREMBO CLUTCH FLOATING PISTON,DUCATI CANADA,45.33%,33.09,72.99,0,0,0,0,0,0,0,1,2,2,2,25,0
61240141A,ACC,PAD PINS OVERHAUL KIT,DUCATI CANADA,45.66%,12.78,27.99,0,0,0,0,4,4,6,9,9,9,9,7,0
59017931A,ACC,PIPE,DUCATI CANADA,47.94%,4.07,8.49,0,0,0,0,1,1,1,1,1,1,1,7,0
59017941A,ACC,PIPE,DUCATI CANADA,47.94%,4.07,8.49,0,0,0,0,1,1,1,1,1,1,1,7,0
60N102505,ACC,"BOLT, SOCKET HEAD M6X12",DUCATI CANADA,61.62%,0.61,0.99,0,0,0,0,6,6,8,8,8,8,8,7,0
61240081A,ACC,DUST PLUG,DUCATI CANADA,45.73%,11.2,24.49,0,0,0,0,13,13,13,13,14,14,14,7,0
60N102509,ACC,"BOLT, SOCKET HEAD M6X20",DUCATI CANADA,67.68%,0.67,0.99,0,0,0,0,5,5,5,5,5,5,5,7,0
62610131A,ACC,CLUTCH LEVER,DUCATI CANADA,30.05%,73.01,242.99,0,0,0,0,0,0,1,2,2,2,2,21,0
63140661A,ACC,CLUTCH LEVER,DUCATI CANADA,45.09%,98.3,217.99,0,0,0,0,1,1,1,1,1,1,1,7,0
595P5954A,ACC,SEAT,DUCATI CANADA,30.06%,132.42,440.49,0,0,0,0,0,0,0,0,0,0,0,34,0
63040041D,ACC,CLUTCH MASTER CYLINDER,DUCATI CANADA,45.02%,155.33,344.99,0,0,0,0,0,0,0,1,1,1,1,28,0
67090121A,ACC,SPARK PLUG,DUCATI CANADA,45.31%,19.48,42.99,0,0,0,0,12,12,14,14,14,14,14,7,0
