,Part Number,Description,Price,Total Cost,Margin %,Quantity,Quantity Ordered YTD,Sales Last 3 Months,Sales - This Year,Months No Sale,COGS,Turnover,Demand,Ordering Cost,Carrying Cost,EOQ
52559,7119931020,washer,0.99,1.5,74.74747474747475,6,0,0,0,7,0.0,0.0,0.0343359336395497,0.0,0.594,0.0
52562,7119931029,washer,0.99,0.27,72.72727272727273,1,0,0,0,7,0.0,0.0,0.0003645604301942,0.0,23.859,0.0
52566,7119931115,washer,0.99,2.22,62.62626262626263,6,0,0,0,7,0.0,0.0,8.50740453148413e-07,0.0,0.594,0.0
52568,7119931640,washer,3.99,7.6800000000000015,51.87969924812029,4,0,0,0,7,0.0,0.0,4.1097070206881746e-08,0.5670000000000001,1.596,0.0001708816838746
52569,7119931660,washer,0.99,7.25,74.74747474747475,29,0,0,0,7,0.0,0.0,9.032703430733588e-09,0.0,537.59475,0.0
52571,7119931696,washer,1.99,10.23,53.266331658291456,11,0,0,0,7,0.0,0.0,4.363465328079801e-10,,0.0,0.0
52573,7119931823,washer,3.99,4.16,47.86967418546366,2,0,0,0,7,0.0,0.0,2.1078772059062552e-11,0.0,201.2955,0.0
52574,7119932030,wave washer,2.99,1.5600000000000005,47.826086956521735,1,0,0,0,7,0.0,0.0,4.632892216770802e-12,13.515,30.572750000000003,2.023866531750393e-06
52580,7119932096,wave washer,2.99,3.5200000000000005,41.1371237458194,2,0,0,0,7,0.0,0.0,0.0018207040636737,0.0,66.378,0.0
52581,7119932098,wave washer,1.99,1.24,37.68844221105528,1,0,0,0,7,0.0,0.0,0.0004001715878895,0.0059999999999998,19.850250000000003,0.0004918478280421
52589,7119932663,shim,12.99,15.68,39.64588144726713,2,0,0,0,7,0.0,0.0,2.1792214394475447e-09,11.97,275.38800000000003,1.3763860062295447e-05
52590,7119932815,circlip,0.99,0.96,67.67676767676768,3,0,0,0,7,0.0,0.0,4.789699332175237e-10,,0.0,0.0
52594,7119932872,securing clip,3.99,49.28,43.85964912280701,22,0,1,1,1,2.24,0.0251968503937007,0.7802105263169071,0.1487245012329074,8.89,0.1615702067051535
52596,7119932891,circlip,1.99,3.7,62.8140703517588,5,0,0,0,7,0.0,0.0,0.0376899519207421,11.448,18.4075,0.2165185925494339
52597,7119933034,spring washer,0.99,10.12,77.77777777777779,46,0,0,0,7,0.0,0.0,0.0082838546958431,0.0,847.044,0.0
52599,7119933110,spring washer,1.99,1.7200000000000002,56.78391959798994,2,0,0,0,7,0.0,0.0,0.00040017158789,0.0,79.99799999999999,0.0
52600,7119933155,spring washer,1.99,0.92,53.768844221105525,1,0,0,0,7,0.0,0.0,8.795350268572133e-05,1.272,4.42775,0.00710875550257
52605,7119934060,lock ring,2.99,1.4900000000000002,50.16722408026756,1,0,0,0,7,0.0,0.0,4.511153290430957e-08,,0.0,0.0
52606,7119934072,lock ring,0.99,0.75,74.74747474747475,3,0,0,0,7,0.0,0.0,9.915040074126149e-09,13.050000000000002,26.65575,9.853080643116464e-05
52613,7119934186,lock ring,4.99,4.9,50.901803607214426,2,0,0,0,7,0.0,0.0,2.4566466647438933e-13,9.578362250616456,0.998,2.1715343557617627e-06
52617,7119934675,lock ring,3.99,12.000000000000002,39.849624060150376,5,0,0,0,7,0.0,0.0,5.732845705926961e-16,,0.0,0.0
52621,7119934723,lock ring,1.99,3.52,55.77889447236182,4,1,0,0,0,0.0,0.0,1.3378203857977865e-18,12.227999999999996,35.2485,9.634325109079904e-10
52625,7119936133,tooth washer,2.99,2.3800000000000003,60.20066889632106,2,0,0,0,7,0.0,0.0,3.121945847601956e-21,0.0,6.578,0.0
52627,7119936408,washer,2.99,3.2000000000000006,46.488294314381264,2,0,0,0,7,0.0,0.0,1.5081312661947422e-22,0.0,0.5980000000000001,0.0
52628,7119936412,washer,0.99,0.3399999999999999,65.65656565656566,1,0,0,0,7,0.0,0.0,3.3147137724364453e-23,3.608999999999999,5.7915,6.427408827401711e-12
52630,7119936425,washer,0.99,2.4000000000000004,59.59595959595959,6,0,0,0,7,0.0,0.0,1.6012524632794646e-24,0.0,8.761499999999998,0.0
52640,7119941417,roll pin,4.99,5.44,45.49098196392786,2,0,0,0,7,0.0,0.0,4.212391243054807e-31,0.0,48.403,0.0
52642,7119942074,dowel pin,2.99,3.3800000000000003,43.47826086956522,2,0,0,0,7,0.0,0.0,2.0348972241064539e-32,0.0209999999999995,37.973,4.7441501986368425e-18
52644,7119944651,notched nail,3.99,1.93,51.62907268170426,1,0,0,0,7,0.0,0.0,9.830062009323848e-34,15.024,18.354000000000003,4.0116270432408594e-17
52646,7119945076,split pin,0.99,0.25,74.74747474747475,1,0,0,8,3,2.0,1.0050251256281406,6.241684210526316,,0.0,0.0
52648,7119949633,rivet,3.99,17.520000000000003,45.11278195488722,8,0,0,0,7,0.0,0.0,0.3015196153655053,0.0,158.80200000000002,0.0
52650,7119951430,woodruff key,3.99,1.9200000000000004,51.87969924812029,1,0,0,0,7,0.0,0.0,0.0145656325093858,,0.0,0.0
52658,7119963037,gasket ring,2.99,75.50000000000001,49.49832775919732,50,0,0,0,7,0.0,0.0,7.932032059289558e-08,14.085,631.6375,5.947736240171229e-05
52659,7119963041,gasket ring,0.99,3.3,66.66666666666667,10,0,4,5,0,1.65,0.1538461538461538,3.901052649012719,,0.0,0.0
52660,7119963042,gasket ring,0.99,2.58,56.565656565656575,6,0,0,0,7,0.0,0.0,0.857410308540901,2.1,57.024,0.2512986505778798
52661,7119963044,gasket ring,1.99,36.66,60.80402010050251,47,0,0,1,4,0.78,0.008304940374787,0.9686602867614108,10.29,162.012,0.3507800139137177
52663,7119963072,gasket ring,0.99,190.06,56.565656565656575,442,0,44,61,0,26.23,0.0581990037608582,47.63963557754289,67.2,4777.366999999999,1.1576827096960642
52664,7119963073,gasket ring,0.99,21.35,64.64646464646465,61,0,0,3,4,1.0499999999999998,0.0172371337109086,12.811322009043112,0.0,683.7708749999999,0.0
52667,7119963132,gasket ring,2.99,12.320000000000002,41.1371237458194,7,2,67,102,0,179.52,1.6366122709453914,81.94676418595941,0.0,10.969,0.0
52670,7119963151,gasket ring,1.99,7.56,72.8643216080402,14,0,0,1,6,0.54,0.0191965872733736,1.6502770845248214,15.528,164.5605,0.5580696370844587
52672,7119963200,gasket ring,1.99,169.99999999999997,65.82914572864323,250,0,31,49,0,33.32,0.0648047300451221,38.31003640573512,23.112,3329.1860000000006,0.7293248557203795
52676,7119963252,gasket ring,2.99,584.32,41.1371237458194,332,0,141,239,0,420.64,0.3496591853699086,186.5597163251121,0.0,12902.175,0.0
52677,7119963253,gasket ring,3.99,49.92,47.86967418546366,24,0,2,2,0,4.16,0.0425183973834832,42.564282914403606,32.4,9.784,16.790048146670504
52679,7119963276,gasket ring,2.99,70.5,52.84280936454849,50,0,0,0,7,0.0,0.0,2.056170382829626,0.0,1416.5125,0.0
52681,7119963308,gasket ring,1.99,83.6,61.80904522613066,110,1,0,1,4,0.76,0.0034738093061522,9.453641844759217,0.0,650.8705,0.0
52683,7119963340,gasket ring,1.99,93.6,59.79899497487436,117,2,110,178,0,142.4,0.4699204699204699,139.33415466272396,0.0,30.303000000000004,0.0
52684,7119963342,gasket ring,1.99,73.08000000000001,57.78894472361809,87,0,5,5,0,4.2,0.0239684985447697,34.52523315113344,0.0,1747.91925,0.0
52685,7119963384,gasket ring,3.99,2.24,43.85964912280701,1,1,2,2,1,4.48,0.7818499127399651,9.148703875743855,0.0,0.5730000000000001,0.0
52686,7119963418,gasket ring,1.99,18.9,54.77386934673368,21,0,0,0,7,0.0,0.0,2.01078880974244,0.0,416.85525,0.0
52689,7119964608,self-locking hex nut,2.99,1.7900000000000005,40.13377926421404,1,0,0,0,7,0.0,0.0,0.0213494714081413,0.0,28.330250000000003,0.0
52690,7119964653,hex nut,0.99,1.25,74.74747474747475,5,0,0,0,7,0.0,0.0,0.0046923890842314,0.0,0.495,0.0
52691,7119965056,shaft seal,19.99,35.33999999999999,41.07053526763382,3,0,0,0,7,0.0,0.0,0.0010313377271447,0.0,5.997,0.0
52706,7119984020,grooved ball bearing,55.99,38.11,31.93427397749598,1,0,0,0,7,0.0,0.0,0.0248517693364655,0.0,5.599,0.0
52707,7119985005,tapered roller bearing,70.99,86.27999999999999,39.23087758839274,2,0,0,0,7,0.0,0.0,0.0054621573025831,0.0,901.573,0.0
52712,7119987611,safety clip,2.99,9.84,45.1505016722408,6,0,0,1,5,1.64,0.0874200426439232,0.780213327867534,,0.0,0.0
52713,7119988505,nipple,3.99,9.52,40.35087719298245,4,0,0,0,7,0.0,0.0,0.1714826766934117,0.0,1.596,0.0
52722,71212346071,label,4.85,19.399999999999995,60.00000000000001,10,0,0,0,7,0.0,0.0,2.0524956965828882e-07,0.0,271.6,0.0
52724,71217655258,label drive chain/tire pre,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,9.915075676679304e-09,0.0,3.099,0.0
52727,71217698971,sign tpc tire pressure c,26.99,170.1,29.974064468321604,9,1,1,2,0,37.8,0.1446557728368604,1.5604210527368518,0.0,26.131,0.0
52747,71227696198,label regular fuel unleaded,25.99,91.8,29.357445171219705,5,0,0,0,7,0.0,0.0,0.1733037115501202,,0.0,0.0
52748,71227700567,exhaust gas emission approva,30.99,87.11999999999999,29.719264278799617,4,0,0,0,7,0.0,0.0,0.0380903315491211,0.0,12.396,0.0
52751,71227924038,emission label,27.75,59.400000000000006,28.64864864864865,3,0,0,0,7,0.0,0.0,0.0004044226029081,,0.0,0.0
52752,71227924039,emission label,12.15,38.88,60.0,8,0,0,0,7,0.0,0.0,8.888783103917728e-05,0.0,750.87,0.0
52753,71227924040,emission label,12.15,14.580000000000002,60.0,3,0,0,0,7,0.0,0.0,1.953660960103181e-05,0.0,3.645000000000001,0.0
52755,71228522000,exhaust gas emission approva,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,9.437630635838326e-07,0.0,3.099,0.0
52756,71228522009,exhaust gas emission approva,30.99,65.33999999999999,29.719264278799617,3,0,0,0,7,0.0,0.0,2.0742918702768878e-07,0.0,9.297,0.0
52760,71228525179,exhaust gas emission approva,30.99,21.78,29.719264278799617,1,0,0,0,3,0.0,0.0,4.840580215305713e-10,0.0,3.099,0.0
52762,71228525203,exhaust gas emission approva,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,2.338359063733829e-11,0.0,3.099,0.0
52764,71228525206,exhaust gas emission approva,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,1.1296007643168069e-12,0.0,254.89275,0.0
52765,71228527770,exhaust gas emission approva,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,2.4827435746247305e-13,0.0,254.89275,0.0
52787,71247698723,label tires,30.99,21.78,29.719264278799617,1,0,0,0,7,0.0,0.0,5.184828246705809e-06,96.02045125308226,3.099,0.0179247566478079
52794,7129900191,self-locking hex nut,0.99,1.0,74.74747474747475,4,0,0,0,7,0.0,0.0,1.2846434229528158e-10,,0.0,0.0
52796,7129900567,screw for thermoplastic plas,1.99,4.449999999999999,55.276381909547744,5,0,0,0,7,0.0,0.0,6.205780005936847e-12,0.0,0.995,0.0
52797,7129900645,hex nut,4.99,74.88000000000001,42.28456913827655,26,0,2,2,2,5.760000000000001,0.043432363142814,1.5604210526329427,0.0743622506164537,13.262,0.1322841007193758
52798,7129900689,torx bolt,1.99,5.18,62.8140703517588,7,0,0,0,7,0.0,0.0,0.3429641218839563,,0.0,0.0
52801,7129901130,isa screw,2.99,3.9300000000000006,56.187290969899664,3,0,0,0,7,0.0,0.0,0.0036414081273496,0.0,27.807,0.0
52804,7129901645,body nut,1.99,17.799999999999997,55.276381909547744,20,0,0,0,7,0.0,0.0,3.866250812793339e-05,0.0,3.98,0.0
52812,7129902554,screw,3.99,1.7200000000000002,56.89223057644111,1,0,0,0,7,0.0,0.0,2.1054509906500568e-10,0.0,43.79025,0.0
52814,7129902610,inner hex bolt,4.99,15.36,48.69739478957916,6,0,4,4,0,10.24,0.2920707358813462,3.1208421052733284,,0.0,0.0
52818,7129902975,hex nut,7.99,29.58,38.297872340425535,6,0,0,0,7,0.0,0.0,0.0072828162547166,,0.0,0.0
52820,7129903041,fillister head with washer,6.99,8.32,40.486409155937054,2,0,0,0,7,0.0,0.0,0.0003518140107435,42.23400000000001,1.398,0.1457971670490091
52823,7129903323,torx bolt,3.99,8.96,43.85964912280701,4,0,0,0,7,0.0,0.0,3.735371475592486e-06,0.0,1.596,0.0
52824,7129903324,isa screw,3.99,48.00000000000001,39.849624060150376,20,0,0,0,7,0.0,0.0,8.209953306354856e-07,0.0,7.980000000000001,0.0
52825,7129903329,screw,6.99,40.8,51.35908440629471,12,0,0,0,7,0.0,0.0,1.8044613161756786e-07,,0.0,0.0
52829,7129903468,torx bolt,4.99,17.92,48.69739478957916,7,0,0,0,7,0.0,0.0,4.210901981310159e-10,0.0,383.35675,0.0
52831,7129903589,isa screw,3.99,21.96,54.13533834586466,12,0,0,4,6,7.32,0.1420256111757858,3.1208421052835,,0.0,0.0
52837,7129903749,isa screw,4.99,4.78,52.104208416833664,2,0,0,0,7,0.0,0.0,0.0003518140107446,0.0,0.998,0.0
52839,7129903784,mounting screw,4.99,8.16,45.49098196392786,3,0,0,0,7,0.0,0.0,1.699522462559591e-05,0.0,1.497,0.0
52847,7129903811,isa screw,8.99,5.12,43.04783092324806,1,1,0,1,6,5.12,0.4633484162895927,0.7814110411720089,7.289999999999999,1.1050000000000002,3.2109784782198165
52848,7129903893,stud bolt,3.99,35.84,43.85964912280701,16,0,0,0,7,0.0,0.0,0.1717459214702268,0.0,716.604,0.0
52850,7129903964,stud bolt,2.99,18.040000000000003,45.1505016722408,11,0,0,0,7,0.0,0.0,0.008296601115283,0.0,3.289,0.0
52854,7129903979,torx screw,3.99,13.44,43.85964912280701,6,0,0,1,3,2.24,0.0893854748603352,0.9309896949977284,0.0,2.506,0.0
52856,7129904002,self-locking hex nut,0.99,7.98,42.42424242424242,14,0,1,1,1,0.5700000000000001,0.0402969247083775,0.8251842297709493,0.0,82.74825,0.0
52859,7129904065,isa screw,4.99,7.68,48.69739478957916,3,0,0,0,7,0.0,0.0,0.0087613612302729,0.0,95.0595,0.0
52862,7129904068,isa screw,6.99,20.8,40.486409155937054,5,0,0,0,7,0.0,0.0,9.302340960713248e-05,0.0,3.495000000000001,0.0
52863,7129904072,asa-bolt,3.99,7.320000000000001,38.847117794486216,3,0,0,0,7,0.0,0.0,2.0445566237862383e-05,0.0,131.37075000000002,0.0
52864,7129904073,isa screw,4.99,29.120000000000005,55.11022044088176,13,0,0,0,7,0.0,0.0,4.493720242595439e-06,16.793999999999997,6.487000000000001,0.0048236205777804
52867,7129904220,body nut,1.99,3.65,63.31658291457286,5,0,0,0,7,0.0,0.0,4.771189861941093e-08,0.0,0.995,0.0
52868,7129904221,body nut,1.99,11.04,53.768844221105525,12,0,0,0,7,0.0,0.0,1.0486573086034744e-08,,0.0,0.0
52869,7129904261,isa screw,4.99,3.08,38.276553106212425,1,0,0,0,7,0.0,0.0,2.304838379330584e-09,0.0,43.53775,0.0
52870,7129904329,torx bolt,3.99,22.4,43.85964912280701,10,0,0,0,7,0.0,0.0,5.06579214320238e-10,0.0,3.9900000000000007,0.0
52871,7129904381,hex nut with plate,1.99,16.02,55.276381909547744,18,0,0,0,7,0.0,0.0,1.1134077889480604e-10,0.0,3.5820000000000003,0.0
52874,7129904477,isa screw,7.99,9.28,41.92740926157697,2,0,2,2,0,9.28,0.4500484966052376,1.560421052632761,0.0,92.2745,0.0
52882,7129904588,isa screw,2.99,122.36000000000004,46.15384615384615,76,0,0,0,7,0.0,0.0,8.497612312749002e-06,0.0,1499.784,0.0
52884,7129904632,isa screw,8.99,22.68,36.92992213570634,4,0,4,4,2,22.68,0.479492600422833,3.292324576702651,0.0,4.73,0.0
52885,7129904700,isa screw,3.99,16.64,47.86967418546366,8,0,0,0,7,0.0,0.0,0.7236182859110671,0.0,186.73200000000003,0.0
52887,7129904707,isa screw with washer,4.99,6.0600000000000005,39.27855711422845,2,0,0,0,7,0.0,0.0,0.3779202490890977,0.0,0.998,0.0
52889,7129904710,isa screw,3.99,6.880000000000001,56.89223057644111,4,0,0,0,7,0.0,0.0,0.0182563494564509,0.0,1.596,0.0
52890,7129904792,isa screw,4.99,2.56,48.69739478957916,1,0,0,0,7,0.0,0.0,0.0040125534384283,,0.0,0.0
52892,7129904815,isa screw,4.99,10.68,46.49298597194388,4,0,0,0,7,0.0,0.0,0.000193836075101,,0.0,0.0
52895,7129904831,isa screw,4.99,8.73,41.68336673346693,3,0,0,0,7,0.0,0.0,2.0580469332160967e-06,0.0,1.497,0.0
52898,7129904849,isa screw,2.99,10.560000000000002,41.1371237458194,6,0,0,0,7,0.0,0.0,2.1851232682629672e-08,92.59008675184936,4.0365,0.0010012274220475
52902,7129904876,hex nut,1.99,1.5,62.311557788944725,2,0,0,0,7,0.0,0.0,5.099217044583976e-11,0.0,0.398,0.0
52905,7129904879,hex nut,2.99,18.360000000000003,48.82943143812709,12,0,0,0,7,0.0,0.0,5.414073719218531e-13,0.0,3.5880000000000005,0.0
52906,7129904882,hex nut,1.99,9.6,51.75879396984925,10,0,0,0,7,0.0,0.0,1.1899564132345576e-13,,0.0,0.0
52916,7129905006,isa screw,4.99,2.47,50.50100200400801,1,0,0,0,7,0.0,0.0,0.0082838546958312,0.0,0.499,0.0
52921,7129905120,isa screw,3.99,8.96,43.85964912280701,4,1,2,2,2,4.48,0.2531073446327683,1.5604253014377352,35.2187245012329,6.195000000000001,4.2121385294732905
52928,7129905217,isa screw,9.99,11.52,42.34234234234235,2,0,1,2,2,11.52,0.4475524475524475,1.5604597152449793,0.0,253.53900000000004,0.0
52929,7129905244,circlip,4.99,18.24,39.07815631262525,6,0,0,1,4,3.04,0.0966306420851875,1.1231831458348966,0.0,180.1085,0.0
52931,7129905261,isa screw,4.99,31.680000000000003,42.28456913827655,11,0,0,0,7,0.0,0.0,0.0542580718111337,0.0,307.384,0.0
52932,7129905270,isa screw,7.99,24.3,39.17396745932415,5,2,0,2,5,9.72,0.2218671536178954,1.572346405678068,0.0,212.47850000000005,0.0
52933,7129905279,isa screw,4.99,45.05,46.8937875751503,17,0,0,0,7,0.0,0.0,0.3455851889532428,0.0,506.85925,0.0
52934,7129905373,hex nut,3.99,56.00000000000001,43.85964912280701,25,0,0,0,7,0.0,0.0,0.0759559867930917,,0.0,0.0
52938,7129905461,screw,4.99,16.92,43.48697394789579,6,0,0,0,7,0.0,0.0,0.0001772513560763,0.0,152.69400000000002,0.0
52940,7129905488,isa screw with washer,9.99,5.8,41.94194194194195,1,0,0,0,7,0.0,0.0,0.1714906234962454,0.0,82.16775,0.0
52941,7129905494,isa screw,6.99,6.720000000000001,51.931330472103,2,0,0,0,7,0.0,0.0,0.0376918338800169,0.0,83.5305,0.0
52945,7129905536,isa screw,1.99,19.89,41.20603015075376,17,0,2,4,1,4.68,0.1293889964058611,3.15406548194092,0.0,297.49825000000004,0.0
52946,7129905537,isa screw with washer,5.99,45.36,45.90984974958264,14,0,0,0,7,0.0,0.0,0.6932303922413309,0.0,899.3985,0.0
52947,7129905538,isa screw with washer,5.99,3.1,48.24707846410685,1,0,0,0,7,0.0,0.0,0.152364743052621,0.0,47.0215,0.0
52949,7129905542,hex nut with plate,1.99,70.8,39.69849246231156,59,1,3,3,0,3.6,0.0303260045489006,2.347991925477398,0.0,278.96849999999995,0.0
52952,7129905599,isa screw with washer,3.99,6.060000000000001,49.37343358395989,3,0,0,0,7,0.0,0.0,0.0249297122784104,0.0,46.084500000000006,0.0
52955,7129905658,isa screw,19.99,224.64,37.5687843921961,18,1,12,21,0,262.08,0.5344644750795333,16.38468574287499,,0.0,0.0
52960,7129905768,isa screw,3.99,5.0,37.34335839598997,2,0,0,0,7,0.0,0.0,0.0120451472331964,0.0,39.700500000000005,0.0
52961,7129905769,isa screw,5.99,16.8,43.90651085141903,5,0,0,0,7,0.0,0.0,0.002647396570833,0.0,182.695,0.0
52962,7129905778,hex nut,3.99,3.8400000000000007,51.87969924812029,2,0,0,0,7,0.0,0.0,0.0005818698989367,,0.0,0.0
52965,7129905867,isa screw,1.99,8.64,45.72864321608041,8,0,0,0,7,0.0,0.0,6.1779808552844266e-06,5.844,15.522,0.0021568480046292
52970,7129906017,isa screw,12.99,48.96,37.1824480369515,6,0,0,4,4,32.64,0.346276257161044,6.550483327268422,,0.0,0.0
52971,7129906038,isa screw,7.99,24.800000000000004,37.92240300375469,5,0,0,0,7,0.0,0.0,1.439727282877523,0.0,3.995000000000001,0.0
52973,7129906048,hex nut,2.99,3.5600000000000005,40.46822742474916,2,0,0,0,7,0.0,0.0,0.069549500090433,,0.0,0.0
52974,7129906088,isa screw,10.99,65.60000000000001,40.30937215650592,10,1,2,2,1,13.12,0.1131424629182476,1.575707300651455,0.0,142.05100000000002,0.0
52977,7129906148,stud bolt,3.99,14.400000000000002,39.849624060150376,6,0,0,0,7,0.0,0.0,0.0167300105311242,0.0,2.394,0.0
52978,7129906196,self-locking hex nut,3.99,58.56000000000001,38.847117794486216,24,0,0,0,7,0.0,0.0,0.003677080209367,0.0,643.9860000000001,0.0
52981,7129906213,isa screw,12.99,30.84,40.64665127020785,4,0,1,3,2,23.13,0.3641086186540731,2.340670620202429,0.0,6.352500000000001,0.0
52984,7129906319,isa screw,8.99,11.2,37.70856507230256,2,0,0,0,7,0.0,0.0,0.0248519786064898,0.0,1.798,0.0
52985,7129906442,isa screw,9.99,23.880000000000003,40.24024024024023,4,0,0,0,7,0.0,0.0,0.0054622032979316,0.0,63.936,0.0
52987,7129906498,securing clip,3.99,29.120000000000005,43.85964912280701,13,0,0,0,7,0.0,0.0,0.0002638649091959,,0.0,0.0
52989,7129906572,screw,14.99,35.84,40.22681787858573,4,0,0,0,7,0.0,0.0,1.2746631076761731e-05,0.0,5.996,0.0
52991,7129906727,clip,4.99,2.72,45.49098196392786,1,0,0,0,7,0.0,0.0,6.157567685000059e-07,0.0,0.499,0.0
52992,7129906784,hex nut,6.99,19.200000000000003,45.06437768240343,5,0,0,0,7,0.0,0.0,1.353368560661066e-07,0.0,3.495000000000001,0.0
52996,7129907073,isa screw,6.99,22.25,36.33762517882689,5,0,0,2,5,8.9,0.2258883248730964,1.9033851748310584,0.0,3.940000000000001,0.0
52997,7129907075,fillister-head screw,24.99,31.68,36.614645858343344,2,24,1,2,0,31.68,0.5886287625418061,1.9787650784260264,0.0,5.382,0.0
52998,7129907080,isa screw,4.99,33.28,48.69739478957916,13,0,0,0,7,0.0,0.0,0.434911735131952,0.0,6.487000000000001,0.0
52999,7129907085,asa-bolt,3.99,1.89,52.63157894736842,1,0,0,0,7,0.0,0.0,0.0955890213637385,0.0,0.399,0.0
53002,7129907123,isa screw,4.99,10.44,47.69539078156313,4,0,0,0,7,0.0,0.0,0.1724969736311419,0.0,174.151,0.0
53004,7129907194,isa screw,2.99,2.4000000000000004,59.86622073578594,2,0,0,0,7,0.0,0.0,0.0083328825020114,0.0,68.6205,0.0
53005,7129907195,isa screw,4.99,2.3800000000000003,52.30460921843687,1,0,0,0,7,0.0,0.0,0.0018314798593894,0.0,54.14150000000001,0.0
53008,7129907295,isa screw,6.99,7.760000000000001,44.49213161659513,2,0,0,0,7,0.0,0.0,1.9445665652789417e-05,0.0,156.9255,0.0
53009,7129907373,isa screw,4.99,10.24,48.69739478957916,4,1,4,6,1,15.36,0.5659543109801032,4.681267431847355,0.0,243.5815,0.0
53015,7129907380,isa screw,8.99,51.2,43.04783092324806,10,0,0,2,5,10.24,0.1077667859398021,1.5609487741294972,0.0,9.502,0.0
53016,7129907381,fillister-head screw,5.99,137.28,41.235392320534224,39,1,2,2,0,7.04,0.0297510881967628,1.903501162145515,0.0,23.663,0.0
53017,7129907382,fillister-head screw,3.99,40.5,43.609022556390975,18,16,6,24,1,54.0,0.5945826910372164,19.14342215016419,0.0,1030.8070000000002,0.0
53020,7129907390,fillister-head screw,9.99,6.04,39.53953953953954,1,0,0,0,7,0.0,0.0,0.3540143423552726,0.0,112.13775,0.0
53023,7129907396,fillister-head screw,17.99,11.36,36.8538076709283,1,0,0,0,7,0.0,0.0,0.0037587334102749,0.0,1.799,0.0
53024,7129907398,fillister-head screw,5.99,6.4,46.57762938230384,2,0,2,2,0,6.4,0.4216073781291172,1.5612471826695424,0.0,1.5180000000000002,0.0
53026,7129907400,isa screw,4.99,2.72,45.49098196392786,1,0,0,0,7,0.0,0.0,0.0754198120460991,0.0,0.499,0.0
53027,7129907401,isa screw,4.99,24.48,45.49098196392786,9,1,1,4,1,10.88,0.2182547642928786,3.137418586058132,0.0,4.985000000000001,0.0
53031,7129907407,fillister-head screw,6.99,16.64,40.486409155937054,4,3,0,1,5,4.16,0.145760336370007,0.8372351537225983,0.0,2.854,0.0
53032,7129907412,fillister-head screw,3.99,9.6,51.87969924812029,5,0,0,0,7,0.0,0.0,0.184015473786609,0.0,1.9950000000000003,0.0
53033,7129907413,torx screw,3.99,15.360000000000005,51.87969924812029,8,0,1,1,1,1.9200000000000004,0.0583941605839416,0.8206551904490988,0.0,3.2880000000000003,0.0
53034,7129907428,fillister-head screw,17.99,43.52,39.52195664257921,4,0,0,0,2,0.0,0.0,0.180371372385023,0.0,798.756,0.0
53035,7129907433,torx bolt,4.99,76.0,39.07815631262525,25,0,0,5,6,15.2,0.1148469965999244,3.94069636058315,0.0,13.235,0.0
53036,7129907435,isa screw,14.99,28.110000000000003,37.49166110740494,3,0,1,1,1,9.37,0.1887020441043198,1.646334105357644,,0.0,0.0
53040,7129907824,isa screw,12.99,7.680000000000001,40.87759815242494,1,0,0,0,7,0.0,0.0,0.0038418953534795,0.0,72.74400000000001,0.0
53041,7129907830,fillister-head screw,12.99,16.32,37.1824480369515,2,0,0,0,7,0.0,0.0,0.000844408157691,0.0,489.723,0.0
53042,7129907902,"isa bolt, self-threading",5.99,3.27,45.40901502504174,1,1,0,0,1,0.0,0.0,0.0001855920245535,0.0,0.549,0.0
53043,7129907933,"isa bolt, self-threading",7.99,5.09,36.29536921151439,1,4,0,0,1,0.0,0.0,4.079117339661819e-05,0.0,0.5990000000000001,0.0
53045,7129908076,fillister-head screw,6.99,60.0,42.77539341917024,15,0,0,0,7,0.0,0.0,0.5144481533415344,0.0,941.02875,0.0
53049,7129908133,stud bolt,2.99,4.960000000000001,58.52842809364548,4,0,0,0,7,0.0,0.0,0.0012005193620766,0.0,95.381,0.0
53050,7129908137,stud bolt,1.99,5.390000000000001,61.30653266331658,7,0,0,0,7,0.0,0.0,0.0002638615187385,0.0,81.4905,0.0
53051,7129908142,stud bolt,1.99,13.760000000000002,56.78391959798994,16,0,0,0,7,0.0,0.0,5.799398432905825e-05,0.0,218.104,0.0
53052,7129908174,stud bolt,5.99,3.96,33.889816360601,1,0,0,0,7,0.0,0.0,1.2746467292534067e-05,0.0,47.77025,0.0
53055,7129908415,fillister-head screw,9.99,74.88,37.53753753753754,12,0,2,3,0,18.72,0.1448467966573816,2.3406317142824853,0.0,1014.534,0.0
53056,7129908416,fillister-head screw,12.99,115.2,40.87759815242494,15,0,0,2,6,15.36,0.0758406162050066,2.0748672652022977,0.0,1589.8605,0.0
53059,7129908466,fillister-head screw,8.99,31.68,41.26807563959956,6,0,0,0,0,0.0,0.0,0.022029821898501,,0.0,0.0
53060,7129908467,fillister-head screw,5.99,89.60000000000001,46.57762938230384,28,7,28,53,0,169.60000000000002,0.6810697935908763,41.35599981769727,0.0,24.902000000000005,0.0
53064,7129908527,fillister-head screw,16.99,71.67999999999999,39.72925250147146,7,0,6,5,0,51.19999999999999,0.3542517124472427,4.148321053777463,0.0,14.453,0.0
